artist.name,title,terms,song_num,artist.hotttnesss,bars_start,beats_start,duration,end_of_fade_in,familiarity,key,latitude,longitude,loudness,mode,start_of_fade_out,tatums_start,tempo,time_signature,year
Bill Murk,What a Friend We Have in Jesus,hard house,8559,0,0.54089,0.54089,402.96444,0.235,0.184250147,1,37.15735675,-63.93335787,-10.886,1,394.971,0.27805,117.858,1,0
Annie Minogue Band,Love Goes Down (Part Deux),modern rock,8560,0.307366736,0.52319,0.16,217.88689,0,0.474084038,5,40.71455,-74.00712,-10.962,0,204.504,0.16,168.027,4,0
Lou Reed,Sally Can't Dance,glam rock,8561,0.481975849,1.01506,0.2247,211.66975,0,0.810696983,9,40.65507,-73.94888,-10.906,1,199.593,0.2247,154.038,4,1974
Milk Inc.,Nothing To You,dance pop,8562,0.443098947,0.48006,0.48006,202.10893,0,0.652801355,0,37.15735675,-63.93335787,-7.597,1,197.968,0.26409,140.017,1,2003
Nana Caymmi,Lero Do Bolero,brazilian pop music,8563,0.348350022,0.39227,0.39227,188.65587,0.334,0.523633032,2,37.15735675,-63.93335787,-10.449,1,177.093,0.11599,110.411,4,2001
Joe Heaney,Peigin is Peadar,irish folk,8564,0.288578616,0.35576,0.35576,147.43465,0.305,0.401327986,10,38.8991,-77.029,-18.184,1,142.977,0.35576,102.649,3,0
J-MACK,World Wind,gangster rap,8565,0.312848207,0.09468,0.09468,231.81016,0.299,0.42661995,4,39.76618,-86.44105,-11.594,0,219.272,0.09468,180.253,4,0
Hound Dog Taylor and The Houserockers,Take Five - Live,blues-rock,8566,0.336820369,1.04159,0.36373,173.89669,0.177,0.450585596,11,37.15735675,-63.93335787,-11.954,0,167.079,0.19427,176.121,4,0
Samy Deluxe,Sam und Bo_ N.E.O.,hip hop,8567,0.393457111,2.30803,0.20947,247.01342,0,0.70549178,11,37.15735675,-63.93335787,-6.08,0,247.013,0.03457,114.072,5,2005
Robert Lockwood_ Jr.,Kindhearted Woman Blues,delta blues,8568,0.341073301,0.3642,0.3642,162.45506,0.374,0.497942106,2,34.56039,-90.91387,-13.158,1,150.013,0.06406,99.701,1,1998
Akon,Gun Shot,hip hop,8569,0.826777014,2.24943,0.35014,175.20281,0,1,0,37.15735675,-63.93335787,-10.796,1,172.008,0.03191,125.228,5,0
Alias,Dying To Stay,bass music,8570,0.423021922,0.79239,0.23972,310.72608,0,0.645367956,1,32.67828,-83.22295,-6.192,1,303.758,0.05937,111.67,3,0
Mudhoney,"Beneath The Valley Of The Underdog (Album Version + Hidden Track ""Talkin' Randy Tate's..."")",grunge,8571,0.476389109,0.05553,0.05553,519.13098,0,0.672680593,0,47.60356,-122.32944,-6.591,1,509.73,0.05553,131.642,3,1998
George Nooks,Watchie Watchie,dancehall,8572,0.33953242,0.45917,0.10031,211.66975,0,0.563748627,11,37.15735675,-63.93335787,-9.118,0,201.375,0.10031,168.121,4,0
Donna Fargo,Superman,classic country,8573,0.402627793,0.6117,0.31514,149.62893,0.148,0.496043252,11,36.49905,-80.60688,-9.838,1,145.502,0.16686,202.358,4,1999
Kristine W.,Fly Again (The Scumfrog Radio Edit),progressive house,8574,0.407898467,0.11258,0.11258,239.80363,1.001,0.620379479,8,46.23518,-119.09456,-4.554,0,226.29,0.11258,131.909,4,0
Roger Creager,The Everclear Song,honky tonk,8575,0.441559083,1.49986,0.45914,239.20281,0.623,0.674519457,7,37.15735675,-63.93335787,-11.084,1,233.848,0.19336,115.304,4,1998
System of a Down,Streamline,alternative metal,8576,0.587916679,1.00067,0.55898,217.59955,6.676,0.909957523,0,37.15735675,-63.93335787,-3.955,1,208.805,0.33413,130.867,4,2001
Selena,El Chico Del Apartamento 512,tejano,8577,0.545865917,1.55208,0.36833,207.93424,0.293,0.748320703,10,31.1689,-100.07715,-4.8,0,201.996,0.07664,101.947,4,0
Phil Collins,One More Night,soft rock,8578,0.578301634,0.63468,0.1899,285.98812,0.328,0.655921418,3,37.15735675,-63.93335787,-11.341,1,275.749,0.1899,136.32,4,1985
The Game,Desperados,gangster rap,8579,0.599859525,0.71576,0.71576,264.09751,0,0.927985931,8,37.15735675,-63.93335787,-4.762,1,257.144,0.39399,74.697,3,0
Badmarsh & Shri,Bang,breakbeat,8580,0.402033856,1.99964,1.31148,263.31383,3.558,0.563421563,6,37.15735675,-63.93335787,-6.715,1,263.314,0.86301,87.327,3,2001
Clannad,Cumha Eoghain Rua Ui Neill (Lament For Owen Roe),celtic fusion,8581,0.45576904,0.07382,0.07382,249.5473,0.195,0.684627554,7,53.41961,-8.24055,-18.969,1,238.19,0.07382,96.683,1,0
Los Fabulosos Cadillacs,Todas Las Cosas Que Ella Me DiA3,ska,8582,0.521726648,0.35242,0.35242,219.68934,0.345,0.774037142,0,-34.60852,-58.37354,-10.768,1,209.548,0.16569,161.176,1,0
Poncho Sanchez,Going Back To New Orleans,latin jazz,8583,0.373552391,0.77973,0.16539,282.20036,0.119,0.577228503,2,27.53092,-99.502,-7.151,1,278.982,0.16539,198.855,7,2001
Jason Mraz,Coyotes (Album Version),alternative rock,8584,0.755334784,1.78223,0.76125,218.22649,0.467,0.842972108,5,37.15735675,-63.93335787,-8.485,0,209.374,0.46927,133.3,5,0
Los Iracundos,No Se Lo Que Me Da,latin pop,8585,0.377472507,0.70955,0.16815,159.08526,0.082,0.490193634,6,37.15735675,-63.93335787,-6.856,1,154.686,0.16815,115.616,4,0
Session Americana,Ice Cream Man,roots rock,8586,0,0.45203,0.45203,210.31138,0.223,0.444437249,7,37.15735675,-63.93335787,-8.761,1,204.249,0.23827,141.872,1,2007
Thomas Dolby,She Blinded Me With Science,pop rock,8587,0.384230563,0.8825,0.41625,223.45098,0.386,0.641354081,9,30.08374,31.25536,-10.826,1,215.975,0.18488,128.646,4,1982
Freddie King,Rock Me Baby,texas blues,8588,0.382593001,1.64859,0.48851,304.50893,0.438,0.609636698,8,37.15735675,-63.93335787,-13.19,1,291.167,0.2188,102.785,4,0
DJ Guy,Freak it all Night,turnablism,8589,0.251895539,0.79274,0.3852,237.08689,0,0.388546284,7,37.15735675,-63.93335787,-8.202,1,233.79,0.18093,146.976,4,2009
Jerry Lewis,Bill Lynch,rock steady,8590,0.296955682,1.43017,0.57888,446.37995,0.374,0.474829407,11,40.73197,-74.17418,-21.969,0,446.38,0.57888,145.333,5,0
Ayo,Watching You,neo soul,8591,0.390641236,0.83968,0.31976,232.28036,0.454,0.522590185,11,37.15735675,-63.93335787,-15.606,0,226.795,0.05915,117.495,4,2006
Eddy Arnold,What's He Doin' In My World,honky tonk,8592,0.397775654,2.10147,0.28053,128.96608,0.16,0.56412895,1,35.52069,-84.36354,-11.863,1,123.356,0.28053,102.151,5,1967
Jacques Douai,"La RiviA""re De Ton Dos",chanson,8593,0.14519083,0.71056,0.71056,115.51302,0.496,0.313851152,9,37.15735675,-63.93335787,-17.944,0,107.828,0.71056,91.302,1,0
Dexy's Midnight Runners,Seven Days Too Long,folk rock,8594,0.489458259,0.96372,0.32368,157.75302,3.727,0.679793556,8,52.47859,-1.9086,-7.749,1,150.709,0.16367,151.123,4,1980
Moving Cloud,Coleman's No. 1 / Ton Double Fisel / Kiely Cotter's / How We Spent the Christmas,irish folk,8595,0.284719344,8.25652,7.90388,251.92444,4.899,0.449663444,2,37.15735675,-63.93335787,-14.466,1,241.9,7.73283,170.61,4,2008
Johnny Vicious,Speaker Problems,hard house,8596,0.360760017,0.13806,0.13806,27.16689,0,0.528615453,6,37.15735675,-63.93335787,-25.822,1,27.167,0.13806,131.525,1,0
The Fire Theft,Chain (Album Version),chill-out,8597,0.40349028,1.25884,0.38692,223.37261,0,0.520810396,6,37.15735675,-63.93335787,-6.137,1,208.736,0.16899,137.614,3,2003
Tulipunaruusut,Hiekkaa (polvere),humppa,8598,0.207285953,0.9282,0.40354,224.46975,0.363,0.308753634,5,37.15735675,-63.93335787,-7.337,1,220.253,0.14186,116.298,4,0
J.B.Lenoir,Let's Roll (Take 1),chicago blues,8599,0.355974359,0.56333,0.12896,169.22077,0.266,0.520553746,9,31.55379,-90.10785,-15.647,1,163.225,0.12896,150.59,4,1991
Porno For Pyros,Satellite Of Love (Album Version),dance rock,8600,0.409712678,0.16144,0.16144,223.05914,0.106,0.624967106,5,37.15735675,-63.93335787,-8.961,1,206.025,0.16144,151.741,4,0
Vanessa Daou,For Anything,chill-out,8601,0.403588238,1.41773,0.24575,179.93098,0.218,0.570825323,0,37.15735675,-63.93335787,-13.949,1,165.251,0.09944,102.006,4,1996
Foghat,Zig-Zag Walk,blues-rock,8602,0.496123346,1.63651,0.73548,208.66567,0.948,0.714201447,7,40.71455,-74.00712,-7.792,0,193.451,0.73548,132.159,4,1983
Africando All Stars,Mopao,salsa,8603,0.34822673,0.55037,0.19718,274.25914,0.354,0.563048689,0,37.15735675,-63.93335787,-8.04,1,269.973,0.02103,167.677,4,2003
Fania All Stars,Peanuts (The Peanut Vendor),latin jazz,8604,0.366006985,1.22497,0.57876,294.55628,0.171,0.52224734,6,37.15735675,-63.93335787,-9.183,1,282.5,0.09511,93.373,4,0
Lupe Fiasco feat. GemStones,Go Baby (feat GemStones) (Explicit Album Version),hip hop,8605,0.554633231,0.05216,0.05216,216.60689,0,0.902062927,5,41.88415,-87.63241,-5.721,1,201.201,0.05216,200.114,3,0
Las NiA+-as,Cuento De La Buena Pipa,flamenco,8606,0.281684227,0.65139,0.13043,217.62567,0.183,0.498057123,8,43.58828,-79.64372,-7.008,0,217.626,0.13043,115.584,4,2003
Randy Stonehill,Angry Young Men (LP Version),ccm,8607,0.325824019,1.79762,0.0352,215.2224,0,0.547947709,0,37.15735675,-63.93335787,-13.538,1,211.772,0.0352,137.113,5,0
Mariah Carey,Anytime You Need A Friend,dance pop,8608,0.787005469,0.51355,0.03428,652.40771,0.258,0.934935267,2,40.71455,-74.00712,-7.863,1,641.091,0.03428,121.884,4,1993
Dimmu Borgir,Broderskapets ring,black metal,8609,0.599602643,1.31179,1.31179,331.04934,4.638,0.826075467,10,37.15735675,-63.93335787,-4.747,1,295.091,1.31179,90.438,3,1996
Handsome Boy Modeling School,Rock And Roll (Could Never Hip Hop Like This) Part 2 featuring Lord Finesse_ Mike Shonoda_ Chester Bennington_ Rahzel_ Qbert_ Grand Wizard Theodore & Jazzy Jay (Instrumental),alternative dance,8610,0.410850787,0.31583,0.31583,384.70485,0,0.587029626,11,37.15735675,-63.93335787,-10.498,1,374.538,0.31583,118.241,4,2004
Minnie Riperton,Completeness,soul jazz,8611,0.38355747,1.39334,0.22173,212.13995,0.154,0.652860466,10,37.15735675,-63.93335787,-11.799,0,198.943,0.22173,109.474,4,1970
Jeanne Robertson,"Perk trip - sleeping in ""tubes",stand-up comedy,8612,0.249320347,11.95002,0.27687,486.42567,0,0.334283435,7,37.15735675,-63.93335787,-12.33,1,486.426,0.27687,58.47,4,0
Megadrums,Dasotmori Live,world beat,8613,0.063724987,0.11852,0.11852,136.30649,0,0.327233191,0,37.15735675,-63.93335787,-26.514,0,118.201,0.11852,122.148,5,0
Paul Glazby,The Wickedness,hard house,8614,0.350285512,0.38511,0.38511,517.56363,0,0.522490451,11,37.15735675,-63.93335787,-7.956,0,508.546,0.18069,147,4,0
Lightforce,Right here Waiting,hard trance,8615,0.349639366,0.96951,0.11051,397.26975,0.084,0.538404074,0,-24.9162,133.39311,-11.018,1,384.029,0.11051,140.026,4,0
Cristy Lane,God Is The Answer (Footprints In The Sand Album Version),ccm,8616,0.33792075,1.20722,0.64885,99.10812,0,0.420615972,5,40.69214,-89.58776,-10.644,1,88.097,0.36771,108.895,4,0
Candy Lo,Si Lu,chinese music,8617,0.342537003,1.22547,0.15279,225.77587,0.369,0.484463044,3,37.15735675,-63.93335787,-12.382,0,216.961,0.15279,111.28,3,0
Sean Paul,Baby Boy [feat. Beyonce],hip hop,8618,0.619431422,1.70144,0.35287,245.34159,0.252,0.884461052,1,37.15735675,-63.93335787,-7.663,1,234.905,0.18213,91.099,4,0
Jacques Ferchit,Aa c'est Paris,musette,8619,0.199791576,1.30705,0.35492,157.09995,0,0.283206553,4,37.15735675,-63.93335787,-8.511,1,150.721,0.35492,125.163,4,0
Jimmy Riley,Watch This Sounds,roots reggae,8620,0.299705214,0.82628,0.40722,239.90812,0.374,0.477724733,4,37.15735675,-63.93335787,-6.295,1,233.506,0.19769,143.854,4,0
Antonis Remos,Min Aporis,pop folk,8621,0,1.76921,0.81288,253.23057,0.48,0.299117766,11,37.15735675,-63.93335787,-8.145,0,245.069,0.5825,127.814,4,0
Gunther & the Sunshine Girls,Teeny Weeny String Bikini,europop,8622,0.394354684,0.20641,0.20641,240.40444,0.38,0.400993687,0,37.15735675,-63.93335787,-3.33,1,236.147,0.20641,131.991,4,2004
Charlie Byrd / Carlos Barbosa-Lima / Carlos Barbosa-Lima,Sarambeque,bossa nova,8623,0.310556083,0.55817,0.21636,152.34567,0.514,0.527339184,2,37.15735675,-63.93335787,-15.872,1,144.881,0.04546,182.672,4,0
Patrick Bruel,J'Suis Dans La DAache,cabaret,8624,0.432754337,1.99009,0.68322,258.5073,0,0.631151242,7,37.15735675,-63.93335787,-16.176,0,258.507,0.36006,48.385,4,0
Eddie Turner,Resurrection,blues-rock,8625,0.33121499,0.44765,0.44765,146.1024,0.357,0.450743178,2,37.15735675,-63.93335787,-5.804,0,134.536,0.08554,89.984,4,2005
AndrA(c) Verchuren,Poema,chanson,8626,0.267124867,0.29148,0.29148,167.02649,0.223,0.360729206,2,49.34463,2.40955,-15.167,1,162.406,0.29148,117.665,1,0
Los DelinqA1/4entes,QuAtate La Ropa,flamenco,8627,0.433945514,1.0154,0.18967,192.1824,0.136,0.605874049,9,36.69094,-6.13487,-3.853,1,182.619,0.05171,146.64,4,2009
Laurindo Almeida,Mozart In Samba Motion,latin jazz,8628,0.341904574,0.5265,0.1999,234.16118,0,0.560411686,10,-23.56287,-46.65466,-20.767,0,229.587,0.03741,182.393,4,0
Seamus Egan,Lock The Door / Get Up Old Woman And Shake Yourself / What Ail's You? - (single jig),irish folk,8629,0.327954754,1.31334,0.69233,275.27791,0,0.477180009,2,37.15735675,-63.93335787,-12.686,1,269.055,0.36778,91.691,4,0
Russ Morgan,Do You Ever Think Of Me,orchestra,8630,0.298946784,1.8834,0.47744,149.002,0.07,0.407849997,5,41.41013,-75.66079,-11.658,0,144.55,0.12555,84.818,4,0
Twila Paris,Perfect Peace,ccm,8631,0.401239122,0.60299,0.60299,202.70975,0.514,0.559901438,3,37.15735675,-63.93335787,-11.051,1,192.795,0.30427,101.998,3,2001
Otis Spann,Half Ain't Been Told,piano blues,8632,0.368689373,0.418,0.418,283.29751,0.351,0.534464352,9,32.29869,-90.18049,-15.029,0,261.428,0.15865,113.838,3,1989
Missy Higgins,Ten Days (Album Version),singer-songwriter,8633,0.496351409,1.23138,0.49314,225.14893,0,0.77087265,5,-37.81753,144.96715,-7.041,1,213.833,0.13021,92.761,4,0
Daler Mehndi;Chitra,Rang De Basanti,bhangra,8634,0.350182732,1.21059,0.05663,363.80689,0.595,0.369373033,7,37.15735675,-63.93335787,-7.403,0,358.516,0.05663,105.026,4,0
Gustavo Santaolalla,The Blinding Sun,folk,8635,0.406626217,0.51901,0.51901,117.18485,0.148,0.643982592,2,-34.60852,-58.37354,-13.505,1,110.254,0.18719,90.463,3,2006
Cabas,Machuca,vallenato,8636,0.397414663,1.59162,0.46037,284.31628,0,0.606267927,4,37.15735675,-63.93335787,-6.359,0,276.474,0.27292,106.361,3,0
UKW,Einmal reich,neue deutsche welle,8637,0.325022933,0.49178,0.12748,249.57342,0,0.470124075,0,37.15735675,-63.93335787,-7.066,1,245.545,0.12748,162.006,4,0
C.C. Adcock,Love N' Gold,zydeco,8638,0.367007962,0.64935,0.27844,272.95302,0.061,0.423385847,9,30.9742,-91.52382,-5.521,1,268.899,0.08648,162.016,4,2004
Missy Higgins,Where I Stood [Live],singer-songwriter,8639,0.496351409,0.62029,0.18696,255.34649,0,0.77087265,9,-37.81753,144.96715,-6.923,1,248.93,0.18696,142.968,4,0
Jericho,Simon,power pop,8640,0.405748956,0.37696,0.37696,223.92118,0,0.481983113,0,43.64856,-79.38533,-12.532,1,212.143,0.37696,96.261,7,0
DJ Rashad,Juke It Down,ghetto tech,8641,0.366847208,0.3754,0.3754,289.27955,0.157,0.402800199,7,37.15735675,-63.93335787,-6.776,1,275.482,0.18629,160.05,4,0
TYR,Grial II,viking metal,8642,0.431854183,1.03335,0.14166,293.38077,2.351,0.632608749,0,37.15735675,-63.93335787,-6.342,0,289.936,0.14166,149.234,4,2001
Heavenly,Over And Over,power metal,8643,0.468158756,1.11023,0.76394,206.18404,0,0.587594371,7,37.15735675,-63.93335787,-11.429,1,201.967,0.76394,174.395,4,1990
The Winans,The Question Is (Album Version),ccm,8644,0.344198188,0.31664,0.31664,277.83791,2.426,0.482148325,9,37.15735675,-63.93335787,-9.947,1,268.353,0.03827,110.123,4,0
Cass Fox,Army Of One,vocal house,8645,0.357482871,0.1912,0.1912,254.30159,3.715,0.49637812,2,51.50632,-0.12714,-5.415,1,241.07,0.1912,89.481,4,0
Alejandro Lerner,Todo A PulmA3n,pop rock,8646,0.361587942,0.31824,0.31824,267.31057,0,0.556750823,5,37.15735675,-63.93335787,-11.947,1,258.659,0.31824,128.48,1,1998
Daath,Cosmic Forge (LP Version),technical death metal,8647,0.35070666,0.83036,0.34053,267.78077,0,0.473963333,7,37.15735675,-63.93335787,-2.818,1,255.152,0.34053,123.033,4,2006
A Tribe Called Quest,Get A Hold,jazz rap,8648,0.543681107,2.04997,0.78503,215.27465,0,0.770040695,10,37.15735675,-63.93335787,-8.089,0,209.955,0.47832,95.192,4,1996
Charly GarcAa,Bancate Ese Defecto,pop rock,8649,0.440370731,1.21512,0.54949,300.14649,0.328,0.620027189,4,37.15735675,-63.93335787,-15.309,0,281.182,0.0498,89.095,4,1983
Kalibas,From Ivory Towers Above The Control Grid,grindcore,8650,0.360349392,0.61863,0.61863,164.20526,0.09,0.507955863,0,37.15735675,-63.93335787,-6.035,0,160.74,0.311,93.507,1,2003
Jimi Hendrix,Lullaby For The Summer,blues-rock,8651,0.595069407,0.65455,0.65455,228.91057,0.073,0.840963901,1,37.15735675,-63.93335787,-7.048,1,224.386,0.16116,86.104,1,2010
Vex'd,Disposition (feat. Jest),dubstep,8652,0.375367267,0.53538,0.11607,243.25179,0,0.40792493,6,51.50632,-0.12714,-7.8,0,235.566,0.11607,142.212,4,2010
DJ Rashad featuring DJ Chi Boogie,Hood Figga Juke,ghetto tech,8653,0.366847208,1.08342,0.30797,150.7522,0,0.402800199,7,37.15735675,-63.93335787,-1.827,0,147.574,0.30797,154.995,4,0
David Hudson,Kurrajong,pop rock,8654,0.330212699,2.61771,0.70052,137.89995,0.415,0.480062115,0,37.15735675,-63.93335787,-15.279,1,137.9,0.21737,63.087,4,0
Temple Of The Dog,Hunger Strike,grunge,8655,0.488944201,2.35961,1.4857,243.9571,1.193,0.630308846,7,37.15735675,-63.93335787,-10.847,1,230.824,1.26448,137.937,4,1991
Jessica Simpson,In This Skin,teen pop,8656,0.586086207,1.61774,0.35672,258.76853,0.461,0.776885722,10,37.15735675,-63.93335787,-4.964,1,240.982,0.04096,95.103,4,2003
Toni Braxton,Best Friend,dance pop,8657,0.555968804,0.16037,0.16037,267.2322,0.369,0.737972528,11,37.15735675,-63.93335787,-9.272,1,258.479,0.16037,123.755,4,1993
Derek Bailey,M 14,free improvisation,8658,0.375054446,1.66601,0.66831,237.53098,0.388,0.560914045,1,37.15735675,-63.93335787,-13.278,1,216.288,0.33574,61.305,5,1975
The Monroes,Eric,new romantic,8659,0.387561697,0.81528,0.40182,260.0224,2.583,0.516258258,1,37.15735675,-63.93335787,-5.048,1,251.64,0.12618,145.941,4,0
Geiom,Sellotape Flowers,dubstep,8660,0.380917171,0.39403,0.39403,365.60934,2.02,0.505099139,1,37.15735675,-63.93335787,-16.691,1,343.33,0.10806,119.901,4,2001
Spooky Tooth / Mike Harrison,I Am The Walrus,blues-rock,8661,0.362174491,2.64646,2.64646,384.7571,2.717,0.559263502,2,37.15735675,-63.93335787,-9.947,1,380.54,2.42621,134.804,1,1970
California Oranges,I Wont Let You Back In,twee pop,8662,0.255410309,0.98512,0.48649,216.58077,0,0.424202828,2,37.27188,-119.27023,-7.192,1,201.874,0.15098,122.015,4,0
Steve Riley & The Mamou Playboys,Mari Mouri (Mary Has Died),folk rock,8663,0.183182471,0.86846,0.19699,241.65832,0.061,0.391928205,0,37.15735675,-63.93335787,-9.124,0,234.115,0.19699,93.292,3,0
Randy Travis,On The Other Hand (Album Version),country gospel,8664,0.543225521,1.86228,0.61516,186.3571,0.165,0.78787777,5,37.15735675,-63.93335787,-10.047,1,177.296,0.1977,95.866,4,1986
Republica,Pub Pusher,europop,8665,0.396490352,0.60786,0.17152,264.22812,0.136,0.614755589,5,51.50632,-0.12714,-3.653,1,260.377,0.17152,137.953,4,1998
Donnie McClurkin,I'm Walking,urban,8666,0.487202995,0.42273,0.13889,318.82404,0,0.606011003,8,37.15735675,-63.93335787,-4.996,1,304.797,0.13889,230.041,3,0
Bruce Robison,Trouble,alternative country,8667,0.471869946,0.14935,0.14935,184.05832,2.438,0.578517415,5,31.1689,-100.07715,-14.32,1,167.01,0.14935,79.606,1,0
Oscar Lima,Desert Caravan,melbourne,8668,0.104101666,0.95359,0.45834,230.3473,0.154,0.282317588,9,37.15735675,-63.93335787,-10.6,1,221.135,0.20946,121.739,4,2000
The Freedom,Born Again,hard rock,8669,0.313112032,0.85075,0.25165,257.82812,0.208,0.529659331,7,37.15735675,-63.93335787,-6.766,1,248.152,0.25165,108.634,4,0
Bad Company,Take The Time,blues-rock,8670,0.482100019,0.59485,0.59485,253.02159,0.194,0.696816892,2,37.15735675,-63.93335787,-8.885,1,243.281,0.36068,131.564,4,1979
Richard Galliano,Les Forains,tango,8671,0.423356106,0.71507,0.71507,190.74567,0.264,0.571422802,9,43.57607,7.01815,-12.7,0,174.829,0.41381,98.987,1,1999
Desert Dwellers,Sunset In Akkarai,progressive house,8672,0.355008769,0.12196,0.12196,194.76853,0.102,0.491050168,11,37.15735675,-63.93335787,-9.457,1,190.328,0.12196,180.009,4,0
Jars Of Clay,Don't Stop,ccm,8673,0.575501205,0.63951,0.16559,223.89506,0.078,0.749029875,11,36.16778,-86.77836,-6.103,1,220.595,0.16559,127.969,4,2009
Los Originales De San Juan,Joaquin Torres Jr.,mariachi,8674,0.440835007,0.32495,0.32495,250.48771,0.403,0.648902582,5,37.15735675,-63.93335787,-7.658,1,238.26,0.03684,103.02,1,0
Big Daddy Kane,Flame On,hip hop,8675,0.457711512,1.11217,0.49636,190.82404,0,0.645022666,11,40.65507,-73.94888,-9.248,0,190.824,0.03793,98.011,4,2001
Thrice,Alchemy Index Vol 1  Water 1 of 6,post-hardcore,8676,0.519965479,1.35839,0.42604,224.28689,0.113,0.873238653,0,37.15735675,-63.93335787,-11.607,1,213.165,0.42604,125.604,4,0
Martha Wainwright,C'est Toujours la MAame Histoire,folk-pop,8677,0.497568734,6.83217,0.18511,287.08526,0.072,0.704244766,10,40.71455,-74.00712,-11.574,0,287.085,0.18511,82.124,7,2009
Piero Umiliani,Ricerca nell' isola,jazz funk,8678,0.382545795,0.88148,0.18048,150.17751,0.288,0.588811881,9,37.15735675,-63.93335787,-22.083,0,134.513,0.18048,88.49,4,0
Maximilian Hecker,Let Me Out,chamber pop,8679,0.43568407,1.31457,0.41744,295.60118,0,0.621121051,2,37.15735675,-63.93335787,-12.397,1,279.208,0.41744,65.941,4,2001
Kathy Troccoli,Great Is Thy Faithfulness,ccm,8680,0.365822369,0.75594,0.09854,186.69669,0.206,0.533659221,0,36.16778,-86.77836,-17.424,1,179.914,0.09854,90.854,3,0
Williamson,Cool People Make Me Tired,neofolk,8681,0.327875295,1.31389,0.45817,223.81669,0.288,0.478770834,11,37.15735675,-63.93335787,-10.38,1,207.941,0.24168,140.003,4,2005
Fergie,Velvet,pop rap,8682,0.560205546,1.16372,0.36043,293.19791,0,0.873627174,11,33.99363,-117.97092,-6.229,0,290.569,0.16016,150.003,4,0
